fecha_orig	Arroyo	Calatayud	Mendavia	Miranda	fecha	Logroño	fecha	Tudela	fecha
2013-01-03 00:00:00	1,18	7,33	62	18,4	2013-09-01 00:00:00	39,02	2020-07-02 00:00:00	158	2020-10-18 00:00:00
2013-01-04 00:00:00	1,18	7,35	87,9	17,7	2013-09-02 00:00:00	41,82	2020-07-03 00:00:00	118	2020-10-19 00:00:00
2013-01-05 00:00:00	1,18	7,38	70,7	17,7	2013-09-03 00:00:00	44,88	2020-07-04 00:00:00	90	2020-10-20 00:00:00
2013-01-06 00:00:00	1,18	7,35	62,4	18,3	2013-09-04 00:00:00	36,47	2020-07-05 00:00:00	78	2020-10-21 00:00:00
2013-01-07 00:00:00	1,18	7,42	54,6	18,6	2013-09-05 00:00:00	35,69	2020-07-06 00:00:00	80	2020-10-22 00:00:00
2013-01-08 00:00:00	1,18	7,33	42,1	18,8	2013-09-06 00:00:00	35,44	2020-07-07 00:00:00	132	2020-10-23 00:00:00
2013-01-09 00:00:00	1,18	7,23	37,6	18,1	2013-09-07 00:00:00	38,15	2020-07-08 00:00:00	146	2020-10-24 00:00:00
2013-01-10 00:00:00	1,18	6,98	36,9	20,7	2013-09-08 00:00:00	41,03	2020-07-09 00:00:00	122	2020-10-25 00:00:00
2013-01-11 00:00:00	1,18	7,1	36,9	21,4	2013-09-09 00:00:00	50,11	2020-07-10 00:00:00	110	2020-10-26 00:00:00
2013-01-12 00:00:00	1,18	7,17	37	19,4	2013-09-10 00:00:00	50,72	2020-07-11 00:00:00	146	2020-10-27 00:00:00
2013-01-13 00:00:00	1,18	7,68	37,2	17,5	2013-09-11 00:00:00	48,03	2020-07-12 00:00:00	144	2020-10-28 00:00:00
2013-01-14 00:00:00	1,18	7,51	40,7	15,6	2013-09-12 00:00:00	42,52	2020-07-13 00:00:00	121	2020-10-29 00:00:00
2013-01-15 00:00:00	1,18	7,56	222,7	14,7	2013-09-13 00:00:00	42,9	2020-07-14 00:00:00	94	2020-10-30 00:00:00
2013-01-16 00:00:00	1,18	7,51	427	15,4	2013-09-14 00:00:00	45,27	2020-07-15 00:00:00	80	2020-10-31 00:00:00
2013-01-17 00:00:00	1,19	5,85	456,9	14,1	2013-09-15 00:00:00	45,22	2020-07-16 00:00:00	79	2020-11-01 00:00:00
2013-01-18 00:00:00	1,32	4,15	634,2	12,4	2013-09-16 00:00:00	41,11	2020-07-17 00:00:00	73	2020-11-02 00:00:00
2013-01-19 00:00:00	1,42	4,38	665,9	14,8	2013-09-17 00:00:00	42,89	2020-07-18 00:00:00	68	2020-11-03 00:00:00
2013-01-20 00:00:00	1,31	4,49	902,9	13,7	2013-09-18 00:00:00	54,26	2020-07-19 00:00:00	56	2020-11-04 00:00:00
2013-01-21 00:00:00	1,28	4,49	901,3	15,1	2013-09-19 00:00:00	47,71	2020-07-20 00:00:00	55	2020-11-05 00:00:00
2013-01-22 00:00:00	1,2	4,49	539,5	18,7	2013-09-20 00:00:00	48,69	2020-07-21 00:00:00	63	2020-11-06 00:00:00
2013-01-23 00:00:00	1,18	4,61	367,9	20,1	2013-09-21 00:00:00	46,83	2020-07-22 00:00:00	60	2020-11-07 00:00:00
2013-01-24 00:00:00	1,38	4,92	330,6	20	2013-09-22 00:00:00	41,65	2020-07-23 00:00:00	84	2020-11-08 00:00:00
2013-01-25 00:00:00	1,28	4,81	611,5	20,8	2013-09-23 00:00:00	50,54	2020-07-24 00:00:00	145	2020-11-09 00:00:00
2013-01-26 00:00:00	1,28	4,53	505,1	21,3	2013-09-24 00:00:00	64,01	2020-07-25 00:00:00	117	2020-11-10 00:00:00
2013-01-27 00:00:00	1,28	4,5	472,9	19,8	2013-09-25 00:00:00	60,57	2020-07-26 00:00:00	94	2020-11-11 00:00:00
2013-01-28 00:00:00	1,27	4,64	451,4	19,2	2013-09-26 00:00:00	59,88	2020-07-27 00:00:00	83	2020-11-12 00:00:00
2013-01-29 00:00:00	1,21	4,76	450,1	19,7	2013-09-27 00:00:00	57,83	2020-07-28 00:00:00	77	2020-11-13 00:00:00
2013-01-30 00:00:00	1,19	5,12	306,1	20	2013-09-28 00:00:00	59,53	2020-07-29 00:00:00	78	2020-11-14 00:00:00
2013-01-31 00:00:00	1,18	5,05	264,6	19,9	2013-09-29 00:00:00	56,48	2020-07-30 00:00:00	79	2020-11-15 00:00:00
2013-02-01 00:00:00	1,19	4,7	233,3	24	2013-09-30 00:00:00	61,1	2020-07-31 00:00:00	69	2020-11-16 00:00:00
2013-02-02 00:00:00	1,26	4,86	237,4	24,5	2013-10-01 00:00:00	62,19	2020-08-01 00:00:00	69	2020-11-17 00:00:00
2013-02-03 00:00:00	1,31	5,05	410,1	22,1	2013-10-02 00:00:00	59,51	2020-08-02 00:00:00	74	2020-11-18 00:00:00
2013-02-04 00:00:00	1,33	4,86	414,6	20,2	2013-10-03 00:00:00	60,17	2020-08-03 00:00:00	66	2020-11-19 00:00:00
2013-02-05 00:00:00	1,63	4,93	359,9	19,9	2013-10-04 00:00:00	56,95	2020-08-04 00:00:00	53	2020-11-20 00:00:00
2013-02-06 00:00:00	1,37	4,84	384,1	20,1	2013-10-05 00:00:00	55,78	2020-08-05 00:00:00	59	2020-11-21 00:00:00
2013-02-07 00:00:00	1,29	4,96	498,5	20	2013-10-06 00:00:00	55,4	2020-08-06 00:00:00	59	2020-11-22 00:00:00
2013-02-08 00:00:00	1,39	5,1	584,1	20,4	2013-10-07 00:00:00	58,04	2020-08-07 00:00:00	59	2020-11-23 00:00:00
2013-02-09 00:00:00	1,35	5,07	778,4	20,4	2013-10-08 00:00:00	59,82	2020-08-08 00:00:00	62	2020-11-24 00:00:00
2013-02-10 00:00:00	1,38	5,04	739,8	20,5	2013-10-09 00:00:00	56,46	2020-08-09 00:00:00	62	2020-11-25 00:00:00
2013-02-11 00:00:00	1,33	5,19	544,1	20	2013-10-10 00:00:00	55,9	2020-08-10 00:00:00	58	2020-11-26 00:00:00
2013-02-12 00:00:00	1,28	4,86	497,2	19,6	2013-10-11 00:00:00	56,7	2020-08-11 00:00:00	59	2020-11-27 00:00:00
2013-02-13 00:00:00	1,46	4,84	484,3	19,2	2013-10-12 00:00:00	57,5	2020-08-12 00:00:00	59	2020-11-28 00:00:00
2013-02-14 00:00:00	1,38	4,86	595,6	20,3	2013-10-13 00:00:00	59,28	2020-08-13 00:00:00	56	2020-11-29 00:00:00
2013-02-15 00:00:00	1,37	4,67	680,3	19,6	2013-10-14 00:00:00	51,74	2020-08-14 00:00:00	52	2020-11-30 00:00:00
2013-02-16 00:00:00	1,3	4,14	526,6	19,6	2013-10-15 00:00:00	45,49	2020-08-15 00:00:00	85	2020-12-01 00:00:00
2013-02-17 00:00:00	1,31	4,3	415,2	21,5	2013-10-16 00:00:00	47,92	2020-08-16 00:00:00	107	2020-12-02 00:00:00
2013-02-18 00:00:00	1,32	4,49	351,1	21,2	2013-10-17 00:00:00	50,28	2020-08-17 00:00:00	150	2020-12-03 00:00:00
2013-02-19 00:00:00	1,32	4,44	371,9	23	2013-10-18 00:00:00	53,95	2020-08-18 00:00:00	170	2020-12-04 00:00:00
2013-02-20 00:00:00	1,37	4,36	351,2	21,5	2013-10-19 00:00:00	53,54	2020-08-19 00:00:00	178	2020-12-05 00:00:00
2013-02-21 00:00:00	1,37	4,38	311,4	24,4	2013-10-20 00:00:00	47,65	2020-08-20 00:00:00	184	2020-12-06 00:00:00
2013-02-22 00:00:00	1,37	4,61	293,8	23,5	2013-10-21 00:00:00	45,96	2020-08-21 00:00:00	181	2020-12-07 00:00:00
2013-02-23 00:00:00	1,37	5,39	249,3	21,1	2013-10-22 00:00:00	43,37	2020-08-22 00:00:00	342	2020-12-08 00:00:00
2013-02-24 00:00:00	1,37	5,19	198,8	20,7	2013-10-23 00:00:00	42,78	2020-08-23 00:00:00	524	2020-12-09 00:00:00
2013-02-25 00:00:00	1,37	5,01	166,4	17,2	2013-10-24 00:00:00	42,43	2020-08-24 00:00:00	569	2020-12-10 00:00:00
2013-02-26 00:00:00	1,37	5,17	166,9	13,8	2013-10-25 00:00:00	43,02	2020-08-25 00:00:00	694	2020-12-11 00:00:00
2013-02-27 00:00:00	1,31	5,29	171,8	11,9	2013-10-26 00:00:00	42,61	2020-08-26 00:00:00	1066	2020-12-12 00:00:00
2013-02-28 00:00:00	1,28	5,3	170,6	13,7	2013-10-27 00:00:00	42,39	2020-08-27 00:00:00	1220	2020-12-13 00:00:00
2013-03-01 00:00:00	1,28	5,64	180,1	15,8	2013-10-28 00:00:00	42,62	2020-08-28 00:00:00	759	2020-12-14 00:00:00
2013-03-02 00:00:00	1,28	6,08	198,1	16,4	2013-10-29 00:00:00	43,62	2020-08-29 00:00:00	498	2020-12-15 00:00:00
2013-03-03 00:00:00	1,31	6,29	242,1	14,6	2013-10-30 00:00:00	46,34	2020-08-30 00:00:00	439	2020-12-16 00:00:00
2013-03-04 00:00:00	1,36	6,38	257,8	14,4	2013-10-31 00:00:00	46,62	2020-08-31 00:00:00	341	2020-12-17 00:00:00
2013-03-05 00:00:00	1,5	9,41	362,5	12,5	2013-11-01 00:00:00	46,03	2020-09-01 00:00:00	273	2020-12-18 00:00:00
2013-03-06 00:00:00	1,41	15,09	506	14,4	2013-11-02 00:00:00	47,34	2020-09-02 00:00:00	240	2020-12-19 00:00:00
2013-03-07 00:00:00	1,37	13,36	449,8	19	2013-11-03 00:00:00	46,79	2020-09-03 00:00:00	209	2020-12-20 00:00:00
2013-03-08 00:00:00	1,37	13,4	445,3	37,2	2013-11-04 00:00:00	45,04	2020-09-04 00:00:00	190	2020-12-21 00:00:00
2013-03-09 00:00:00	1,37	11,88	371,5	36,3	2013-11-05 00:00:00	44,84	2020-09-05 00:00:00	175	2020-12-22 00:00:00
2013-03-10 00:00:00	1,37	10,58	290,8	28	2013-11-06 00:00:00	44,57	2020-09-06 00:00:00	178	2020-12-23 00:00:00
2013-03-11 00:00:00	1,37	9,42	246,6	26,2	2013-11-07 00:00:00	44,12	2020-09-07 00:00:00	166	2020-12-24 00:00:00
2013-03-12 00:00:00	1,36	8,53	232,1	24,5	2013-11-08 00:00:00	44,05	2020-09-08 00:00:00	138	2020-12-25 00:00:00
2013-03-13 00:00:00	1,37	7,97	249,9	17,3	2013-11-09 00:00:00	44,04	2020-09-09 00:00:00	164	2020-12-26 00:00:00
2013-03-14 00:00:00	1,37	7,51	246,9	14,2	2013-11-10 00:00:00	43,69	2020-09-10 00:00:00	175	2020-12-27 00:00:00
2013-03-15 00:00:00	1,37	7,16	314,1	17,5	2013-11-11 00:00:00	43,28	2020-09-11 00:00:00	184	2020-12-28 00:00:00
2013-03-16 00:00:00	1,46	6,94	374,9	20,5	2013-11-12 00:00:00	42,77	2020-09-12 00:00:00	240	2020-12-29 00:00:00
2013-03-17 00:00:00	1,48	6,82	382,5	16,4	2013-11-13 00:00:00	42,65	2020-09-13 00:00:00	302	2020-12-30 00:00:00
2013-03-18 00:00:00	1,37	7,02	483,5	27,2	2013-11-14 00:00:00	42,87	2020-09-14 00:00:00	326	2020-12-31 00:00:00
2013-03-19 00:00:00	1,37	7,16	422,3	38,5	2013-11-15 00:00:00	44,34	2020-09-15 00:00:00	318	2021-01-01 00:00:00
2013-03-20 00:00:00	1,37	7,98	351,1	48,9	2013-11-16 00:00:00	44,18	2020-09-16 00:00:00	294	2021-01-02 00:00:00
2013-03-21 00:00:00	1,7	8,23	308,7	47,7	2013-11-17 00:00:00	43,57	2020-09-17 00:00:00	286	2021-01-03 00:00:00
2013-03-22 00:00:00	1,37	7,86	268,4	114,4	2013-11-18 00:00:00	44,76	2020-09-18 00:00:00	259	2021-01-04 00:00:00
2013-03-23 00:00:00	1,37	7,35	258,1	115	2013-11-19 00:00:00	46,67	2020-09-19 00:00:00	251	2021-01-05 00:00:00
2013-03-24 00:00:00	1,37	7,05	224,4	124,1	2013-11-20 00:00:00	48,69	2020-09-20 00:00:00	243	2021-01-06 00:00:00
2013-03-25 00:00:00	1,37	6,95	201,2	118,9	2013-11-21 00:00:00	42,08	2020-09-21 00:00:00	221	2021-01-07 00:00:00
2013-03-26 00:00:00	1,37	6,98	239,4	175,6	2013-11-22 00:00:00	39,13	2020-09-22 00:00:00	205	2021-01-08 00:00:00
2013-03-27 00:00:00	1,37	8,09	346,9	140,1	2013-11-23 00:00:00	34,01	2020-09-23 00:00:00	203	2021-01-09 00:00:00
2013-03-28 00:00:00	1,37	9,19	492,7	126,3	2013-11-24 00:00:00	32,55	2020-09-24 00:00:00	187	2021-01-10 00:00:00
2013-03-29 00:00:00	1,41	9,36	526,1	130,9	2013-11-25 00:00:00	35,47	2020-09-25 00:00:00	171	2021-01-11 00:00:00
2013-03-30 00:00:00	1,38	14,09	635,8	114,3	2013-11-26 00:00:00	35,93	2020-09-26 00:00:00	164	2021-01-12 00:00:00
2013-03-31 00:00:00	1,37	14,37	707,7	71,4	2013-11-27 00:00:00	45,92	2020-09-27 00:00:00	163	2021-01-13 00:00:00
2013-04-01 00:00:00	1,43	11,41	548,9	52,6	2013-11-28 00:00:00	80,08	2020-09-28 00:00:00	178	2021-01-14 00:00:00
2013-04-02 00:00:00	1,39	10,25	535,2	31,2	2013-11-29 00:00:00	54,06	2020-09-29 00:00:00	217	2021-01-15 00:00:00
2013-04-03 00:00:00	1,37	9,69	451,6	29,7	2013-11-30 00:00:00	33,48	2020-09-30 00:00:00	297	2021-01-16 00:00:00
2013-04-04 00:00:00	1,38	9,38	374,4	49,3	2013-12-01 00:00:00	24,53	2020-10-01 00:00:00	350	2021-01-17 00:00:00
2013-04-05 00:00:00	1,37	10,15	366,3	54,8	2013-12-02 00:00:00	26,8	2020-10-02 00:00:00	318	2021-01-18 00:00:00
2013-04-06 00:00:00	1,37	10,77	328,4	49,5	2013-12-03 00:00:00	49,54	2020-10-03 00:00:00	337	2021-01-19 00:00:00
2013-04-07 00:00:00	1,39	10,57	395	31,2	2013-12-04 00:00:00	102,17	2020-10-04 00:00:00	327	2021-01-20 00:00:00
2013-04-08 00:00:00	1,37	10,12	428,7	28,4	2013-12-05 00:00:00	68,46	2020-10-05 00:00:00	318	2021-01-21 00:00:00
2013-04-09 00:00:00	1,36	9,83	399,5	31,8	2013-12-06 00:00:00	49,94	2020-10-06 00:00:00	360	2021-01-22 00:00:00
2013-04-10 00:00:00	1,37	9,21	362,2	31,4	2013-12-07 00:00:00	44,19	2020-10-07 00:00:00	515	2021-01-23 00:00:00
2013-04-11 00:00:00	1,38	8,4	290,1	31,2	2013-12-08 00:00:00	26,28	2020-10-08 00:00:00	497	2021-01-24 00:00:00
2013-04-12 00:00:00	1,37	7,84	277,2	24,4	2013-12-09 00:00:00	24,72	2020-10-09 00:00:00	572	2021-01-25 00:00:00
2013-04-13 00:00:00	1,37	7,38	238,3	25,7	2013-12-10 00:00:00	24,05	2020-10-10 00:00:00	630	2021-01-26 00:00:00
2013-04-14 00:00:00	1,37	7,23	207,1	13,4	2013-12-11 00:00:00	24,32	2020-10-11 00:00:00	651	2021-01-27 00:00:00
2013-04-15 00:00:00	1,37	6,56	194	13,7	2013-12-12 00:00:00	25,43	2020-10-12 00:00:00	646	2021-01-28 00:00:00
2013-04-16 00:00:00	1,37	6,32	192,8	17,9	2013-12-13 00:00:00	48,68	2020-10-13 00:00:00	677	2021-01-29 00:00:00
2013-04-17 00:00:00	1,37	5,7	160,3	19,6	2013-12-14 00:00:00	92,98	2020-10-14 00:00:00	586	2021-01-30 00:00:00
2013-04-18 00:00:00	1,37	5,15	149,4	17,7	2013-12-15 00:00:00	165,92	2020-10-15 00:00:00	522	2021-01-31 00:00:00
2013-04-19 00:00:00	1,37	4,89	134,8	20,9	2013-12-16 00:00:00	158,63	2020-10-16 00:00:00	592	2021-02-01 00:00:00
2013-04-20 00:00:00	1,37	4,59	128,7	                	2013-12-17 00:00:00	105,19	2020-10-17 00:00:00	541	2021-02-02 00:00:00
2013-04-21 00:00:00	1,37	4,74	123,7	                	2013-12-18 00:00:00	69,07	2020-10-18 00:00:00	471	2021-02-03 00:00:00
2013-04-22 00:00:00	1,69	4,92	118,5	                	2013-12-19 00:00:00	49,13	2020-10-19 00:00:00	420	2021-02-04 00:00:00
2013-04-23 00:00:00	1,56	4,65	105,9	                	2013-12-20 00:00:00	40,69	2020-10-20 00:00:00	410	2021-02-05 00:00:00
2013-04-24 00:00:00	1,56	4,62	100,8	                	2013-12-21 00:00:00	37,13	2020-10-21 00:00:00	394	2021-02-06 00:00:00
2013-04-25 00:00:00	1,56	4,54	93,2	                	2013-12-22 00:00:00	91,75	2020-10-22 00:00:00	446	2021-02-07 00:00:00
2013-04-26 00:00:00	1,52	4,69	92,1	                	2013-12-23 00:00:00	105,65	2020-10-23 00:00:00	595	2021-02-08 00:00:00
2013-04-27 00:00:00	1,47	5,65	92,1	                	2013-12-24 00:00:00	75,28	2020-10-24 00:00:00	490	2021-02-09 00:00:00
2013-04-28 00:00:00	1,5	6,32	92,5	110,5	2013-12-25 00:00:00	69,52	2020-10-25 00:00:00	458	2021-02-10 00:00:00
2013-04-29 00:00:00	1,62	9,04	99,1	128,2	2013-12-26 00:00:00	61,88	2020-10-26 00:00:00	521	2021-02-11 00:00:00
2013-04-30 00:00:00	1,64	28,67	131,2	77,1	2013-12-27 00:00:00	57,13	2020-10-27 00:00:00	498	2021-02-12 00:00:00
2013-05-01 00:00:00	1,37	24,04	186,7	55,8	2013-12-28 00:00:00	62,22	2020-10-28 00:00:00	510	2021-02-13 00:00:00
2013-05-02 00:00:00	1,38	14,05	186,8	52,1	2013-12-29 00:00:00	46,44	2020-10-29 00:00:00	592	2021-02-14 00:00:00
2013-05-03 00:00:00	1,37	10,86	233,7	52,3	2013-12-30 00:00:00	37,87	2020-10-30 00:00:00	468	2021-02-15 00:00:00
2013-05-04 00:00:00	1,37	9,59	190,4	50,5	2013-12-31 00:00:00	38,04	2020-10-31 00:00:00	405	2021-02-16 00:00:00
2013-05-05 00:00:00	1,37	8,83	163	40,2	2014-01-01 00:00:00	35,29	2020-11-01 00:00:00	361	2021-02-17 00:00:00
2013-05-06 00:00:00	1,37	8,32	143,6	39,2	2014-01-02 00:00:00	33,92	2020-11-02 00:00:00	337	2021-02-18 00:00:00
2013-05-07 00:00:00	1,29	7,49	137,8	40,6	2014-01-03 00:00:00	30,18	2020-11-03 00:00:00	305	2021-02-19 00:00:00
2013-05-08 00:00:00	1,22	6,95	132,6	44,5	2014-01-04 00:00:00	26,55	2020-11-04 00:00:00	287	2021-02-20 00:00:00
2013-05-09 00:00:00	1,38	6,29	118,1	56,9	2014-01-05 00:00:00	40,4	2020-11-05 00:00:00	261	2021-02-21 00:00:00
2013-05-10 00:00:00	1,38	6,02	118,4	69,4	2014-01-06 00:00:00	36,51	2020-11-06 00:00:00	256	2021-02-22 00:00:00
2013-05-11 00:00:00	1,37	5,92	127,4	61,3	2014-01-07 00:00:00	40,7	2020-11-07 00:00:00	626	2021-02-23 00:00:00
2013-05-12 00:00:00	1,37	5,58	127,5	50,5	2014-01-08 00:00:00	55,81	2020-11-08 00:00:00	623	2021-02-24 00:00:00
2013-05-13 00:00:00	1,37	5,87	113,1	34,8	2014-01-09 00:00:00	50,04	2020-11-09 00:00:00	449	2021-02-25 00:00:00
2013-05-14 00:00:00	1,37	6,47	103,4	36,7	2014-01-10 00:00:00	41,34	2020-11-10 00:00:00	366	2021-02-26 00:00:00
2013-05-15 00:00:00	1,42	7,23	99,6	37,9	2014-01-11 00:00:00	36,68	2020-11-11 00:00:00	322	2021-02-27 00:00:00
2013-05-16 00:00:00	1,56	8,16	104,6	37,7	2014-01-12 00:00:00	32,98	2020-11-12 00:00:00	279	2021-02-28 00:00:00
2013-05-17 00:00:00	1,56	8,38	90,6	36,7	2014-01-13 00:00:00	32,65	2020-11-13 00:00:00	253	2021-03-01 00:00:00
2013-05-18 00:00:00	1,56	8,17	116,1	26,8	2014-01-14 00:00:00	30,96	2020-11-14 00:00:00	277	2021-03-02 00:00:00
2013-05-19 00:00:00	1,56	8,31	131,7	30,1	2014-01-15 00:00:00	28,78	2020-11-15 00:00:00	260	2021-03-03 00:00:00
2013-05-20 00:00:00	1,45	9	143,8	40,8	2014-01-16 00:00:00	31,13	2020-11-16 00:00:00	245	2021-03-04 00:00:00
2013-05-21 00:00:00	1,37	9,26	141,5	41,4	2014-01-17 00:00:00	32,91	2020-11-17 00:00:00	230	2021-03-05 00:00:00
2013-05-22 00:00:00	1,37	8,83	141,5	38,7	2014-01-18 00:00:00	29,39	2020-11-18 00:00:00	208	2021-03-06 00:00:00
2013-05-23 00:00:00	1,63	8,35	132,5	39,4	2014-01-19 00:00:00	26,74	2020-11-19 00:00:00	193	2021-03-07 00:00:00
2013-05-24 00:00:00	1,37	7,48	124,6	36,8	2014-01-20 00:00:00	25,45	2020-11-20 00:00:00	191	2021-03-08 00:00:00
2013-05-25 00:00:00	1,37	6,92	110,9	37,6	2014-01-21 00:00:00	25,19	2020-11-21 00:00:00	178	2021-03-09 00:00:00
2013-05-26 00:00:00	1,37	6,63	102,9	38,7	2014-01-22 00:00:00	27,27	2020-11-22 00:00:00	161	2021-03-10 00:00:00
2013-05-27 00:00:00	1,37	7,36	98,6	113	2014-01-23 00:00:00	29,64	2020-11-23 00:00:00	152	2021-03-11 00:00:00
2013-05-28 00:00:00	1,37	7,48	115	126,9	2014-01-24 00:00:00	29,27	2020-11-24 00:00:00	140	2021-03-12 00:00:00
2013-05-29 00:00:00	1,37	7,53	118,2	223	2014-01-25 00:00:00	24,61	2020-11-25 00:00:00	132	2021-03-13 00:00:00
2013-05-30 00:00:00	1,43	7,45	113,7	273	2014-01-26 00:00:00	24,5	2020-11-26 00:00:00	117	2021-03-14 00:00:00
2013-05-31 00:00:00	1,46	7,45	122	153,5	2014-01-27 00:00:00	24,08	2020-11-27 00:00:00	106	2021-03-15 00:00:00
2013-06-01 00:00:00	1,46	7,39	137	114	2014-01-28 00:00:00	23,66	2020-11-28 00:00:00	121	2021-03-16 00:00:00
2013-06-02 00:00:00	1,46	7,2	134,7	95,4	2014-01-29 00:00:00	24,02	2020-11-29 00:00:00	112	2021-03-17 00:00:00
2013-06-03 00:00:00	1,47	6,66	124,9	87,8	2014-01-30 00:00:00	23,23	2020-11-30 00:00:00	100	2021-03-18 00:00:00
2013-06-04 00:00:00	1,4	6,33	110,4	176,9	2014-01-31 00:00:00	22,03	2020-12-01 00:00:00	105	2021-03-19 00:00:00
2013-06-05 00:00:00	1,37	6,03	103,7	269,2	2014-02-01 00:00:00	22,78	2020-12-02 00:00:00	142	2021-03-20 00:00:00
2013-06-06 00:00:00	1,39	6,7	94,5	258,4	2014-02-02 00:00:00	22,31	2020-12-03 00:00:00	259	2021-03-21 00:00:00
2013-06-07 00:00:00	1,37	6,53	92	152,1	2014-02-03 00:00:00	24,86	2020-12-04 00:00:00	186	2021-03-22 00:00:00
2013-06-08 00:00:00	1,38	6,55	85,9	122,7	2014-02-04 00:00:00	29,21	2020-12-05 00:00:00	178	2021-03-23 00:00:00
2013-06-09 00:00:00	1,37	7,09	124,3	117,3	2014-02-05 00:00:00	27,23	2020-12-06 00:00:00	165	2021-03-24 00:00:00
2013-06-10 00:00:00	1,97	7,52	336	148,4	2014-02-06 00:00:00	101,44	2020-12-07 00:00:00	148	2021-03-25 00:00:00
2013-06-11 00:00:00	1,51	7,29	246,6	158,2	2014-02-07 00:00:00	295,26	2020-12-08 00:00:00	142	2021-03-26 00:00:00
2013-06-12 00:00:00	1,28	6,66	158,8	123,2	2014-02-08 00:00:00	344,49	2020-12-09 00:00:00	130	2021-03-27 00:00:00
2013-06-13 00:00:00	1,28	6,2	123,2	146	2014-02-09 00:00:00	332,16	2020-12-10 00:00:00	107	2021-03-28 00:00:00
2013-06-14 00:00:00	3,4	5,76	107,8	173,6	2014-02-10 00:00:00	357,85	2020-12-11 00:00:00	91	2021-03-29 00:00:00
2013-06-15 00:00:00	11,89	5,23	99,9	209,6	2014-02-11 00:00:00	461,69	2020-12-12 00:00:00	111	2021-03-29 01:00:00
2013-06-16 00:00:00	14,72	4,38	87,7	167	2014-02-12 00:00:00	377,33	2020-12-13 00:00:00	88	2021-03-30 00:00:00
2013-06-17 00:00:00	13,61	4,46	77,6	147,1	2014-02-13 00:00:00	281,71	2020-12-14 00:00:00	109	2021-03-30 01:00:00
2013-06-18 00:00:00	9,63	5	76,7	153,3	2014-02-14 00:00:00	253,76	2020-12-15 00:00:00	87	2021-03-31 00:00:00
2013-06-19 00:00:00	14,49	6,3	116,7	143,5	2014-02-15 00:00:00	235,53	2020-12-16 00:00:00	107	2021-03-31 01:00:00
2013-06-20 00:00:00	21,24	5,99	147,8	122	2014-02-16 00:00:00	213,61	2020-12-17 00:00:00	86	2021-04-01 00:00:00
2013-06-21 00:00:00	19,8	5,91	192,1	125,9	2014-02-17 00:00:00	178,64	2020-12-18 00:00:00	107	2021-04-01 01:00:00
2013-06-22 00:00:00	19,75	6,39	166,9	105,9	2014-02-18 00:00:00	94,24	2020-12-19 00:00:00	77	2021-04-02 00:00:00
2013-06-23 00:00:00	14,3	5,73	143,6	80,4	2014-02-19 00:00:00	88,87	2020-12-20 00:00:00	97	2021-04-02 01:00:00
2013-06-24 00:00:00	4,59	5,17	124	74	2014-02-20 00:00:00	75,17	2020-12-21 00:00:00	69	2021-04-03 00:00:00
2013-06-25 00:00:00	1,46	4,11	108,6	65,6	2014-02-21 00:00:00	70,54	2020-12-22 00:00:00	90	2021-04-03 01:00:00
2013-06-26 00:00:00	1,46	3,29	81,4	59,6	2014-02-22 00:00:00	66,63	2020-12-23 00:00:00	65	2021-04-04 00:00:00
2013-06-27 00:00:00	1,46	2,84	73,1	50,1	2014-02-23 00:00:00	64,53	2020-12-24 00:00:00	86	2021-04-04 01:00:00
2013-06-28 00:00:00	1,47	3,1	63,9	48,1	2014-02-24 00:00:00	63,15	2020-12-25 00:00:00	73	2021-04-05 00:00:00
2013-06-29 00:00:00	1,46	4,45	56,8	51,9	2014-02-25 00:00:00	81,01	2020-12-26 00:00:00	94	2021-04-05 01:00:00
2013-06-30 00:00:00	1,52	4,53	53,3	48,8	2014-02-26 00:00:00	96,45	2020-12-27 00:00:00	63	2021-04-06 00:00:00
2013-07-01 00:00:00	1,56	5,58	49,7	41,1	2014-02-27 00:00:00	109,18	2020-12-28 00:00:00	84	2021-04-06 01:00:00
2013-07-02 00:00:00	1,55	8,03	45,4	51,4	2014-02-28 00:00:00	147,53	2020-12-29 00:00:00	59	2021-04-07 00:00:00
2013-07-03 00:00:00	1,56	6,41	45,4	126,9	2014-03-01 00:00:00	131,14	2020-12-30 00:00:00	80	2021-04-07 01:00:00
2013-07-04 00:00:00	1,56	8,99	45,4	399,3	2014-03-02 00:00:00	127,52	2020-12-31 00:00:00	60	2021-04-08 00:00:00
2013-07-05 00:00:00	8,01	8,36	45,4	283,7	2014-03-03 00:00:00	115,15	2021-01-01 00:00:00	81	2021-04-08 01:00:00
2013-07-06 00:00:00	14,58	6,43	45,4	248,3	2014-03-04 00:00:00	123,1	2021-01-02 00:00:00	60	2021-04-09 00:00:00
2013-07-07 00:00:00	14,64	6,35	45,4	238,3	2014-03-05 00:00:00	114,97	2021-01-03 00:00:00	81	2021-04-09 01:00:00
2013-07-08 00:00:00	14,36	6,69	45,8	189,9	2014-03-06 00:00:00	105,39	2021-01-04 00:00:00	63	2021-04-10 00:00:00
2013-07-09 00:00:00	14,38	7,54	45,6	135,7	2014-03-07 00:00:00	103,17	2021-01-05 00:00:00	84	2021-04-10 01:00:00
2013-07-10 00:00:00	14,46	7,6	45,4	109,3	2014-03-08 00:00:00	105,79	2021-01-06 00:00:00	59	2021-04-11 00:00:00
